name,review,rating
"Baby Trend Diaper Champ","This is a wonderful product.  One suggestion to the manufacturer--the blue piece that holds the bag in place--perhaps the mouth of this could be made bigger so that an 8 gallon trash bag actually fills up completely before you need to take it out.  Right now, it\'s only about 1/2 to 2/3 full before we have to remove it.",5
"Baby Trend Diaper Champ","I did a lot of research before buying a ""diaper system"" (asked friends, read other reviews on amazon, consulted baby product guides, etc.).  There didn\'t seem to be a consensus on the best one out there.  However, I have been very happy with my Diaper Champ purchase - the stink is contained, the dirty diapers drop in easily and it uses regular kitchen bags (no special bags required like other systems).",5
"Baby Trend Diaper Champ","The best feature is that you can use your own garbage bags.  This makes the investment in a diaper pail a one-time occurance!!  The Diaper Champ works by using a piston-type chute.  You put the diaper in the chute, flip the handle, and the piston slide the diaper down into the bag below.  Nothing fancy...nothing to break!So far, it has worked great.  We change the bags 1-2 times per week.  Yes, it is stinky when you remove the bag, but what do you expect?!  We did put an sticky deodorant in the pail to help.  I agree with previous reviews...you still have to clean the thing!!When comparing to my sister\'s Diaper Genie, this is much simpler to use and costs much less over its lifetime.",5
"Baby Trend Diaper Champ","This has been a fantastic diaper pail for us.  We went through a Diaper Genie with each of our first two children, and this third time, I\'m so glad we tried the Diaper Champ.  It has proven to be far better than the Diaper Genies.  Our baby is 7 months old now and eating solids, and the odors have not been a problem.  Not buying special bags has been great.  No twisting; no cutting; no blades to wear out.  Wish we\'d used this with our first two.",5
"Baby Trend Diaper Champ","As much as I hear you all on the Diaper Champ - it is fabulous - the SMELL factor is greatly reduced when you take the trouble to empty diapers into the lavatory first.  This is what you are SUPPOSED to be doing.  Feces should NOT go into landfills because they can carry bacteria and intestinal viruses which can filter into, and contaminate, groundwater and soils.  Very few people seem to realize this and it is disconcerting that so many people are posting about the wonderful smell reducing power of this contraption without realizing that they are using it INCORRECTLY!  Please be more conscientious!  Do your part and put the poop in the pot and help to preserve our precious planet for that little person whose bottom you are currently managing.",4
"Baby Trend Diaper Champ","Baby Luke can turn a clean diaper to a dirty diaper in 3 seconds flat. The diaper champ turns the smelly diaper into ""what diaper smell"" in less time than that. I hesitated and wondered what I REALLY needed for the nursery. This is one of the best purchases we made. The champ, the baby bjorn, fluerville diaper bag, and graco pack and play bassinet all vie for the best baby purchase.Great product, easy to use, economical, effective, absolutly fabulous.UpdateI knew that I loved the champ, and useing the diaper genie at a friend\'s house REALLY reinforced that!! There is no comparison, the chanp is easy and smell free, the genie was difficult to use one handed (which is absolutly vital if you have a little one on a changing pad) and there was a deffinite odor eminating from the genieplus we found that the quick tie garbage bags where the ties are integrated into the bag work really well because there isn\'t any added bulk around the sealing edge of the champ.",5
"Baby Trend Diaper Champ","I find this product easy to operate.  With any diaper pail you will have odor, but folding the diapers up and using the sticky tabs on the diapers to keep the diaper folded will help keep odor away.  We bought 2, one for near the crib and one for the main floor.  BRILLIANT idea...didn\'t have to run up the stairs just to throw the diaper out.  Another helpful idea...put used diaper wipes in the diaper before folding the diaper up...otherwise the wipe will sometimes get caught in the slider and leave poopies on the pail.  How often did we have to empty it?  -  twice/wk when he was 0-3 months...once a wk after that.",5
"Baby Trend Diaper Champ","I decided to register for this diaper pail mainly because of the fact that it didn\'t require special bags.  My baby is now almost 6 weeks old and we are really happy with it.  You can use regular kitchen garbage bags and our nursery doesn\'t smell at all.  It\'s very easy to use.",5
"Baby Trend Diaper Champ","I believed the reviews of this product, and bought it when my baby was an infant.  It worked very well while I was still breastfeeding, but once we started solid food, the smell was pretty bad.  Each morning when we went into his room, the whole place smelled like diapers.  Still, I resisted the diaper genie, because I didn\'t want to spend the money on the refills.  However, by 10 months, we had enough, and finally bought a diaper genie.  What a difference!!  The only time smell escapes is when we empty it.  To me, it is worth the price of refills not to have to put up with the smell.  If it is not worth it to you, just buy a regular garbage can--it will work just as well as the &quot;champ&quot;.",1
"Baby Trend Diaper Champ","If you dont want the baby room to smell bad and do not want to worry buying special bags all time. This is the product for you.",5
"Baby Trend Diaper Champ","Easy to change bags.Stable when changing bags (others are not!!!) - won\'t topple over.REGULAR GARBAGE BAGSOne hand use.",5
"Baby Trend Diaper Champ","I love this diaper pale and wouldn\'t dream of trying anything else.  It is great that you can use regular trashbags and not have to buy expensive cartridges.  So far it has done great on containing the odor and I like how easy it is to use.",5
"Baby Trend Diaper Champ","Worth every single penny and then some! I orginally registered for the famous ""Diaper Genie"" but was so thankful that my mother-in-law purchased this one instead after doing some research of her own. No special bags needed so I can use my every day kitchen trash bags when I need to empty and virtually no smell from stinky diapers- you can\'t beat that! I am even thinking of purchasing one for my upstairs as well. Definitely the best one on the market.",5
"Baby Trend Diaper Champ","I got this for my daughter and I just think it\'s great. We have this in her room and I haven\'t smelled any ordors coming from it except for when you open it up to take out the bag. I also love the fact that you can use just regular bags. I know of someone that had a diaper genie and she still had a diaper in it from when her baby was born and she was about 2 months at that time. I\'ve found that when it starts getting alittle full just shake it to level the diapers out and you will be able to get more in there. I have also heard that some people put kitty litter at the bottom of the bag to help eliminate some of the odors, but I haven\'t had to try this yet. I would highly recommend this to anyone.",4
"Baby Trend Diaper Champ","I have to say I really like the Diaper Champ, with one exception-it is definitely NOT always odor free.  I have had to put it in the bathroom now instead of the baby room, because smells from &quot;stinky&quot; diapers will seep out.  I think the best advice is to wrap the really smelly ones in a plastic bag before putting them in. Another word of advice-keep a can of Lysol next to it to spray when you throw a diaper away. It can also be hard to open-I\'ve broken several nails on it.  I\'ve only had it a few weeks (I\'ve been using it for my toddler\'s diapers until my new baby comes), and I\'m hoping that the latch on it loosens up a bit with opening and shutting. Otherwise, it\'s great that it holds more diapers, and it\'s SO much easier to put the diapers in it than the Diaper Genie I had.  I don\'t need two hands for it!",4
"Baby Trend Diaper Champ","We are cloth diaper users and were attracked to the diaper champ because it said it could be used for cloth diapers and it keeps the smell in unlike other diaper pails. We were so disapointed to find out that it does not hold a full laundry load of diapers and cloth wipes. Some of our diaper covers also got stuck in the mechanism and I had to take it apart with a screwdriver to avoid ripping the cover. Mine is now in a closet and I\'m using a regular garbage pail. If you are planning to use cloth, this is not the pail for you.If your are using disposables, I think this pail would be great since you can wad them up into a tight ball. It doesn\'t stink except when you open it to change the liner and it takes regular bags.",3
"Baby Trend Diaper Champ","After reading the reviews and comparing with the diaper genie, I went with the diaper champ; mainly because it didn\'t require expensive refills. I love that i can use my own trash bags! I change the bags about 2 times/week and have not noticed any smells. I spray with lysol when changing the bags (hello, diapers are stinky and this still will require cleaning). Overall, highly recommend it!",5
"Baby Trend Diaper Champ","I love the Diaper Champ. I fought with the Diaper Geanie throughout my first son. This is so much easier to use, the three year old has mastered it! Uses your own bags. Don\'t waste time with others.",5
"Baby Trend Diaper Champ","I received the Champ at my baby shower, and continue to thank my sister for it. My son can really drop a load, and you would almost never know it once it is in the pail. We do basic maintenance, like cleaning it every so often and spraying Lysol to keep it fresh. We save SOOO much money buying 150 ct 13 gal garbage bags for about $5. My one suggestion would be to change the bags out more ofen then needed, though. It helps to keep the tunnel from getting stuck, and decreases the chance of unwanted oders leaking out. I highly recommend owning one. Good Luck!",5
"Baby Trend Diaper Champ","This is an excellent idea having the lid to dispose of diapers.There is no odor and extremely easy to use. Having one of these helps from needing to take out the trash daily for the guys!",5
"Baby Trend Diaper Champ","It is so easy to use. You never have to change any cartridges and you can use an ordinary garbage bag. I love it and we have never had any smell escape from it.",5
"Baby Trend Diaper Champ","I love this diaper pail. Yea, if you let poopy diapers sit in it for too long and don\'t change the bag on a regular basis it will start to stink but  c\'mon its a bucket full of poopy diapers.As you child grows, or if you have older children watch out. The handle system fascinates  little ones and they find it amusing that they can put something in, flip it and it disappears,  which is good when it\'s a diaper, bad when it\'s,,, your keys.",4
"Baby Trend Diaper Champ","This diaper pail is great. It is the third one that I have tried. I just wish that I had it 4 years ago with my first child. It is very easy to use. You don\'t need special liners or refills. A regular garbage bag works fine. I had the Diaper Genie and it didn\'t keep odors out. The Diaper Champ doesn\'t totally keep odors away, but it works just as well if not better than the others I have tried. The diaper champ is very easy to use. You only need one hand to ""operate"" it. My 2 year old loves ""helping"" out and can independently use it.",4
"Baby Trend Diaper Champ","This is a great diaper disposal system, but from reading many of the negative reviews I think there are many individuals who did not bother to read the instructions. the bag goes through the hole in the blue retaining ring,  then gets folded over the retaing ring and locked in place, at no point should any of the bag be out side the pale and if the bag is put in place like a regular trash can it will not seal properly and you will probaly get a smell. I can not comment on the few reviews who had a seal falure for I have not had mine long enough.",5
"Baby Trend Diaper Champ","I read many reviews about diaper disposals and decided on the Diaper Champ and am VERY glad I did!  I had only heard about diaper genie but had never used it until I was visiting my brother who had one.  Now that I have used both, I am even more certain that I like the diaper champ!  With the diaper genie, you have to push the dirty diaper low enough so you can then twist the lid (the whole diaper sausage thing).  I didn\'t know that until I used it.  YUCK!  Plus what a pain when you have a baby in your hand.  The diaper champ is much easier...put the diaper in the lid and then flip the lid from one side to the other.  Being able to use regular trash bags is what hooked me in but now that I have used it, I\'m sold!  There\'s no smell except for the brief moments when you change the bag.  Just keep a stick-up in the diaper champ, and you\'ll be fine!",5
"Baby Trend Diaper Champ","Let\'s face it.  This is a specially designed garbage can to hold human feces.  One cannot expect that it will be odor free.  Mine certainly isn\'t.  It is my fault, though.  If I emptied the bag more often, there would not be a stench.  But alas, I am lazy.  So when I do change the bag, I also spray some lysol.  Works for me.  I like it that you just have to flip the handle for the diaper to go bye bye.When I first got the product, I really hurt my finger trying to open the thing.  But that was my own fault.  I did not have it on the floor.  When opening the lid, step on the stabilizer ring at the bottom of the unit and it opens with ease.I too love that you do not have to buy special bags for this.  What a pain to have to remember to buy and then spend five bucks a pop on Genie bags.  Thanks, but no.All in all, I really like my Diaper Champ.  It\'s also taller than the genie which is good for me, I don\'t have to bend over so much to flip the lid.",4
"Baby Trend Diaper Champ","i love this diaper champ..not only does it save money on bags cause you use whatever brand you want it is bigger so it holds more and i havent had a smell come out of it!  My husband liked it so much he wants to buy another one for the den just for regular trash!!!  Another nice thing about it is you can put other items in it besides just diapers, and unlike the diaper genie you dont have to push down and smoush the diaper to get it in.  Wonderful item!!  (as you can tell i have use the diaper genie with my first child)  totally recommend the diaper champ!!!",5
"Baby Trend Diaper Champ","This item is great, you can you any bags you want (unlike the diaper Genie)!!!!! It is great for the price!!!",5
"Baby Trend Diaper Champ","The Diaper Champ is difficult to use and does not contain the smell at all!!  After you turn the handle to bring the diaper down, if there are more than a few diapers in there, it gets stuck and you have to turn it a few times to get it down.  It smells pretty bad after a day or two, and this is after cleaning it with Pine Sol AND letting it air out!!The only advantage is that you can use your own bags, but what good is that if you are constantly cleaning it and spraying Lysol??",2
"Baby Trend Diaper Champ","If you can love a diaper pail that is...  The Diaper Champ is EASY to use (one hand) and very sturdy.  No parts to break unlike the other leading brand.  It does a great job blocking odors and best of all, is compatible with ANY plastic bag.  Here\'s a tip:  Tie dirty diapers in grocery sacks before depositing into the Diaper Champ.  NO SMELL WHATSOEVER that way!",5
"Baby Trend Diaper Champ","For my first born I purchased the Diaper Genie. It worked out well for the first 6 months. As the diaper sizes got larger the harder it was to get the diaper to fit. It would squish out the sides, making a horrible mess! So I purchased the wide mouth size. More $$! The larger diapers fit a little better, but the monthly cost of special Diaper Genie bags started adding up.With the birth of our second child, I refused to use the Diaper Genie. SO in a search for something better than a smelly garbage can in our baby\'s room, we found the Diaper Champ.The Diaper Champ out performed the Diaper Genie, not once was the diaper too large to fit in the top of the unit and it was cost effective because it uses your standard trash bags!On trash day, we would open the top pull out the old bag, tie it up, throw in a new one, and out to the corner for trash pickup.Ten years and 3 more kids later, this diaper pail is still the Champ in our house!",5
"Baby Trend Diaper Champ","I received my Diaper Champ at my baby shower for the birth of my first son 11 months ago. I use it faithfully every day and love the ease and convenience of only having to change the bag once a week! I love that you can use regular kitchen-size trash bags and don\'t need to purchase any special expensive bags. One thing you might want to be careful of, however...make sure you do not throw loose baby wipes into the Diaper Champ or else the flip mechanism can become jammed and after time will not seal properly due to having to pull out wipes that are stuck. I love my diaper champ so much, I have asked for a second one for my upcoming baby shower for my second son.",5
"Baby Trend Diaper Champ","I am a second time mom who used the rival Diaper Genie the first time around and let me tell you that there is no comparison. The Diaper Champ is easy to use, easy to change and uses everyday garbage bags instead of the expensive refills. Besides myself, my husband and mother found the Diaper Genie very frustrating to use, changing the bags required quite a bit of time and energy, all the while smelling the stinky diaper smell. The Diaper Champ is not perfect, it sometimes feels as if it has filled up too quickly (i.e. maybe it\'s not big enough), and when you change bags you do get a whiff of bad smell, but the smelly time is very short in comparison. So, I would strongly recommend that you buy the Diaper Champ and not waste your time, money and patience with the other product.",5
"Baby Trend Diaper Champ","GOOD POINTS:Easy to operate and change.Less expensive to use than comperable products.Kept smell in for several months as other products did.We were unable to break it after 10 mos unlike competitors.BAD POINTS:Toddler kept flipping it back and forth and touching where we put the diapers.Did not keep room odor free after several mos of use.",4
"Baby Trend Diaper Champ","Great size, we only change each week but after 5 months the smell started to seep through and the nursery after 8 months is smelling too much of diapers now, despite airfreshners etc.  If my baby used this as a bedroom, he sleeps with us I would have replaced this sooner !!  I even washed it all our in bleach but the seals must have gone as its just getting worse.  I like the size though and love the fact you just put the diaper in dirty and swing the top over.  One problem with this is when it gets full the diapers get stuck - thats not very pleasent too.Going to BabyRUs this morning as after 8 months I decided today is the day its ready totally for a new one.",3
"Baby Trend Diaper Champ","I am really disappointed with the Diaper Champ.  It worked great at first, but then the foam seal broke and it wouldn\'t contain the smell.  Babies \'R Us gratiously exchanged it for another one and it happened again.  I would say it\'s a product default.  We always made sure the tape was tucked in, etc., but the foam liner just kept coming out.  Plus, sometimes when the diaper was really heavy and big, like in the morning when they\'re soaked, it wouldn\'t fit in the chamber and turn properly, so we\'d have to jam it in there, gross!Otherwise, the champ worked well on odors and accepting diapers.  I\'m pregnant with baby #2 and will look into other diaper pails.",2
"Baby Trend Diaper Champ","As a first time mother, I wanted to get the best for my daughter. I shopped around a lot, and asked a lot of questions. While at someone\'s house, I saw the Diaper Champ. It was one that I hadn\'t seen very much in the various stores I shopped in. I was immediately impressed by the ease of it, and the convenience of being able to use ANY bag!!!When I bought it, I didn\'t have a chance to show my husband how to use it -- but no worries!!! It is so simple to figure out how to use! My nephew -- a toddler, knows how to use it (without him being able to open it up!)I\'ve even recommended it to strangers in the baby stores!You\'ll love it!",5
"Baby Trend Diaper Champ","I like the slim shape and that you can use regular tall kitchen bags with the Diaper Champ. BUT, it really isn\'t that great in controlling odor. Sometimes diapers get stuck in the ""flipping tube"" and then you have to open it and pull it out... what a mess! It isn\'t all that easy to clean either.",2
"Baby Trend Diaper Champ","We\'ve now had the Diaper Champ for a little over a year! We love it. It\'s better for the environment than other disposable diaper systems and it really doesn\'t smell! I highly recommend it. Drawbacks: it doesn\'t hold that many diapers at a time. We have 2 in dapers and we changes it 3 times a week or so. It needs to be cleaned pretty often or lots of mold and bacteria start to grow (on the parts you can\'t see until you take it apart). Lastly part of the fabric/plastic material has ripped on part of it so it is a bit harder to flip back in forth when you  put new dirty diapers in! Overall, this is a great product!",5
"Baby Trend Diaper Champ","After Our Diaper Genie broke after 2 years, I was advised to buy the D. Champ. It was highly recommended by a new mom with an infant. Big mistake, her baby as well as most of the people reviewing this positively are using it with their INFANTS, so their diapers do not smell like that of a one or two year old toddler!!!!!!!!  The Genie does a much better job of masking the odors, Yes, it is more cumbersome in terms of changing out the plastic....but that I can live with.  The reason I gave it two stars is the ease of use with the Champ is superior....but I simply CANT LIVE with the stinky smell of diapers!",2
"Baby Trend Diaper Champ","We put a Diaper Genie on the shower list for the first baby. We used it for 2 years and it was OK but we were fed up with it and I took a chance on the Diaper Champ for #2. After 5 months, we couldn\'t be happier with Diaper Champ. Here\'s a short list of the main reasons I\'d recommend this against diaper genie:5. Diaper Champ doesn\'t use expensive refills like the genie. We were going through 2-3 of those $5 refills a month with the genie. On the conservative side, say that was $120 a year in genie refills. With the Diaper Champ, I bought one big box of Glad Kitchen drawstring bags (150 bags) for $15 at the warehouse club. We change the bag 1-2x weekly. The 150 bags will probably last 1 1/2 -2 years, for $15. (The Champ box says you can use plastic grocery bags. Don\'t. They\'re way too small and don\'t hold enough diapers to make it worth the while.)4. The Champ holds a lot more than the genie. Less frequent emptying.3. The genie was a pain to empty and even more work to change refills. Emptying involves tying off the tiny little sausage tube bag, restarting the cut end of the refill. Pain. Changing the refill was just annoying. When the refill runs out, there\'s not enough bag to tie so you are stuck holding an open end of a dirty diaper bag. I don\'t need that. And at any change or refill, you have to find another bag to drop the sausage string of dirty diapers into. With the champ, I open the lid, tie off the drawstring bag and that bag goes straight into the garbage can. The new bag goes in as simple as a trash-can liner and close the lid.2. The genie broke after about 15 months. There are 4 little plastic prongs inside that hold the diaper in place while you twist the ring to seal the diaper in the bag. The spring on one broke and it never held the diapers well again after that.1. And my top reason why the diaper champ is champ: It\'s perfectly easy to use, impossible to use wrong. Whenever we had a babysitter or family member helping while we used the genie, we always took a couple of minutes to show them how to use it. We\'d come home and every time, they\'d gotten in wrong and used the cutter tool on top and cut the diaper bag like they were changing it when they just needed to put the diaper in. No, it\'s not difficult to use or get right once you do it a few times but if you only use it once a month, that dial on top that turns the cutter is just to obvious to turn to ignore and impossible not to turn. Every single time someone got it wrong. So, the Diaper Champ. you drop the diaper in the open hole and flip the handle and it\'s gone. I can\'t think of a way anyone could do it wrong and most people who\'ve used it so far, don\'t need even the simplest hint from us on how to use it.",5
"Baby Trend Diaper Champ","I love this diaper pail. It keeps the diapers from stinking up your room/house. I also love that I can use regualer old kitchen bags and dont\' have to fork over extra bucks for special bags. The reason I gave it 4 stars is that I wish that it held more diapers.",4
"Baby Trend Diaper Champ","I chose this product because unlike the Diaper Genie you don\'t have to buy replacement bags, just pop in a tall kitchen garbage bag which we all have in our homes anyway.  I have twin boys and this product works great.  I recommend spraying it with Lysol and letting it air dry in between bag changes.  This works for me.  It also holds a lot of diapers.  I highly recommend it!",5
"Baby Trend Diaper Champ","I\'m SO glad that we asked the sales associate at Babies R Us for help when picking out a diaper pail.  We were going to get a Diaper Genie like so many folks do, but the associate showed us the Diaper Champ and how easy it was to use. All I have to do is turn the handle and the diaper goes down.  There\'s no twisting and no special liners to buy.  As far as smell goes, ALL diaper pails will smell if they\'re not changed often enough.  We don\'t have a problem with ours smelling as long as we change it every three to four days (which should be done no matter what product you buy).  When I got pregnant with my second child (they are only 18months apart) we bought a second Diaper Champ.  We also just purchased one for my brother-in-law and his wife for their new baby.  Before buying ANY other diaper pail, compare it to this one first.  You\'ll be amazed at how easy it is to use.",5
"Baby Trend Diaper Champ","Love it, love it, love it!  This lives up to the hype.  You cannot smell diapers-unless of course you don\'t change it or clean out.  You can also use any trash bags you already have around the house, which is why we purchased this particular diaper pail.  It can be hard to open if you have long nails, but I have found that if you just use the side of your finger instead of your fingertips then it\'s no problem.  I have recommended this to all new parents!",5
"Baby Trend Diaper Champ","I have been very happy with this pail.  The greatest thing... regular trash bags!!  The Next greatest thing... 1 handed operation & it takes only a SECOND! Awesome!I have not had any issues with odor.  I change the bag every 5-6 days or so.  If the plunger is not going down, it\'s because you need to change the bag!!The only reason I rated it 4 stars is because changing the bag takes a few minutes.  It can be difficult to open, ALthough, when my daughter gets older and starts getting into things, this will probably be a blessing! :)",4
"Baby Trend Diaper Champ","After using this for 3 years, I still stunned that other people still use the Diaper Genie.  I\'ve even had other Moms tell me that they can\'t smell dirty diapers in my house, even with 2 kids producing them.  If anyone is having trouble, though, try:  a)  wrapping the tabs securely around the diaper; b)  using deodorant trash bags;  and c)  taking dirty diapers straight outside to the trash and using your diaper pail just for wet diapers.",5
"Baby Trend Diaper Champ","I loved this compared to the genie. It is easier to use and less costly in the long run!!Two thumbs up!!!Now, only if it would spray a freshner on its own. LOL!!!",5
"Baby Trend Diaper Champ","We got the Diaper Champ because we thought it was smart to use regular garbage bags and not pay for the diaper Genie refills. BIG MISTAKE! This product does not keep odor in, and when you open it up to put in a new bag in, its all over. My daughter\'s room stinks because of this product and we are in the process of trying to find a REAL odorless diaper pail.",1
"Baby Trend Diaper Champ","I returned the Diaper G**** that I was given but kept this!  It takes ANY garbage bag (no expensive refills) and is wonderful for controlling odor... that\'s especially important now that our little guy is eating solid food and making more stinky diapers!",5
"Baby Trend Diaper Champ","My husband saw this after my first shower and said ""What\'s that thing for?""  He now loves it.  I do too.  Best of all, you don\'t have to buy specific bags, we use the bags from the grocery and they do quite well.  We\'ve bought some air freshener cans and put them in the bottom, because after 8 months of use, it\'s going to smell.  But the room does not carry the smell, only when you\'re on the floor near the genie.  My only issue is that I\'ve broken a nail or two lifting the latch to get the top open.  But it\'s infinitely better than having the smell!!",4
"Baby Trend Diaper Champ","We received the Diaper Champ as a shower gift.  It worked great for the 1st 5 months.  As our baby started eating solids at 5 months, and having smellier diapers, the Diaper Champ did not keep the odors completely in anymore.It is inexpensive since you can use whatever bags on hand to refill, however, you will occasionally have bouts of odor that eminate from this diaper pail.",3
"Baby Trend Diaper Champ","I highly recommend this item.  It is a must!  I registered for the diaper genie and used it for about a week and couldn\'t stand it.  It broke,the refills are expensive and very hard to install.  Then I got the diaper champ.  What a difference.  Easy to use, just one hand, and no odors.  It uses just your basic tall garbage bags.  So you don\'t have to go out and buy special bags for it.",5
"Baby Trend Diaper Champ","My husband and I originally registered for the Diaper Genie, but we changed our minds when we considered that we would only be able to use the Diaper Genie refills.  The Diaper Champ allows you to use regular garbage bags.  Plus it\'s simple to use.  We haven\'t had a problem with odor at all.  It\'s a great product!",4
"Baby Trend Diaper Champ","I have a 10 year old daughter and an 8 month old son. There was nothing like this when I had my first child and I really looked into the champ v\'s genie before I brought this and I have to say that I truly LOVE it. I change the bag once a week. My kids have to share a room so if it was smelly I would hear about it. I just spray with a little Lysol at the time of bag change and it is as good as new. Aside form that it is so easy to use with one hand, anyone with a wiggly baby will appreciate that. In fact I love it so much I am going to take one all the way to Australia with me for my niece since she can\'t get them over there. I am the owner of a used baby store in NJ, (I have a champ there too) and this is one of my hottest items, I have several diaper genies there that just do not sell.You will not be sorry you brought the Diaper Champ.",5
"Baby Trend Diaper Champ","This is easy, but horribly smelly.  I suggest saving your money and buying a regular trash can.  You will get the same effect, because this doesn\'t do anything special.",2
"Baby Trend Diaper Champ","...make sure I tell people about this product. I read the reviews, and at the time, this was the only diaper pail that got any decent reveiws, and now I know why. I bought one for upstairs, and liked it so much I bought one for downstairs. I still have on in my registery hoping someone will get me a third one for my mother in law\'s house. I just use a standard pull string kitchen trash bag, and use it according to the instructions (in other words if you follow the procedure of opening and sinching the bag before removal then you won\'t have a problem) and it works great, good design!",5
"Baby Trend Diaper Champ","I\'ve given this can as a gift a few times now.  Once to a couple who were on their second child, their response was \'how\'d we survive through the first baby without that can\'.It\'s easy, ordourless, and clean.  What more could new parents on.",5
"Baby Trend Diaper Champ","I have 2 kids in diapers and the diaper champ has been great for us for 2 1/2 years. Easy to use and change. I love that it uses reg bags. :)",5
"Baby Trend Diaper Champ","I registered for this after reading all the reviews and I\'ve been nothing but happy with it. I tried my sister\'s diaper genie and the diaper champ is so much easier to use. The fact that I use the same bags for my kitchen as I do the champ makes it that much easier. I just leave some in the bottom of the champ then I don\'t have to go looking for them. I\'ve never noticed a smell, and although I do agree that it is hard to open, you get used to it and it\'s worth it!",5
"Baby Trend Diaper Champ","We have ours in our living room and you can\'t smell a thing.  It is a little difficult to open and it doesn\'t hold a lot of diapers, but overall it works well.",4
"Baby Trend Diaper Champ","I have had a great experience with this product so far and have been using it for about 2 months.  I get absolutely no odors in the tiny nursery (even when my daughter had very smelly diarrhea), it\'s easy to use and DOES NOT NEED ANY EXPENSIVE REFILL BAGS (just regular garbage bags) and I would recommend it to anyone.",5
"Baby Trend Diaper Champ","The boy is now 1 year old and we have had it since the beginning.  I remember reading a good review about the Diaper Champ and deciding to get it.Honestly, it does a great job.  It does contain the odor to inside the Champ.  I have never noticed a smell in the room, even when it is full.  I have to admit, however, that when you open that bad boy up to empty it, it\'s pretty funky, but what do you expect?If you wrap up your diapers good and empty it before it gets so full that you can\'t squeeze another diaper into it, you will really be happy.  It is very nice to be able to used regular kitchen sized trash bags.  We use the scented bags, which we think helps a lot.Overall, we are very pleased with the Diaper Champ and would recommend it highly! (Only reason I rated it 4out of 5 stars is - nothing\'s perfect, I have a hard time giving out 5 to anything!)",4
"Baby Trend Diaper Champ","This is a great product until your little one starts to play with the handle.  Because the flip-flop handle comes in contact with the dirty diapers when the bag gets full, curious fingers can pick up some nasty germs &amp; even poop if a diaper isn\'t wrapped up into itself (The Grandmas seem to have trouble with that).I have been very happy with the simplicity of the Champ &amp; using regular garbage bags until now.  However, my 14 month old loves to play with it &amp; flip the handle over. I just cringe when I think about what he gets on his hands.Also, the padding in the lid that keeps odor under control seems to have worn out after 1 year.  It came loose, we had to pull it out &amp; there were dirty wipes stuck in there, too. YUCK!Overall, I would recommend the Champ for infants because it\'s VERY easy &amp; you can use 1 hand, but now that I have a toddler I\'m looking for a pail with a locking lid.",3
"Baby Trend Diaper Champ","My son is now 5 mo. and overall, I\'m happy with the diaper champ.  I would not recommend wasting money on the types that require special bags. Do not kid yourself that you will have an odor-free diaper pail--I do not think that is possible!  I would rate this as low-odor--I change the bag about once a week.  My complaint, though, is that the plunger-cylinder thing gets stuck because the diapers begin to stack on top of one-another even when the bag is newly-changed.  Also, I do not use the plunger for messy diapers because if the tabs are nor fastened, the tabs get stuck in the plunger thing.  I do not wrap up the messy ones because of the leak factor, so I wind up having to open the lid frequently. The lid is a bit difficult to open, but I like that because when my little guy is more mobile he won\'t be able to open it!",4
"Baby Trend Diaper Champ","The diaper champ is fantastic. You can use regular trash bags which helps reduce the cost of expensive specialty bags. There is absolutely no dirty diaper smell that comes from the Diaper Champ.Absolutely recommend this product.",5
"Baby Trend Diaper Champ","I love this pail.  You just drop the diaper in the hole, and flip the handle/lid.  Sooooo simple.  It does not smell, and it holds any garbage bags.  With the Diaper Genie, you have to open the lid, shove your arm in the pail, twist 3 times, then wipe off your arm if you know what I mean.  (It also needs special cartridges).  With the Diaper Champ, there is no mess and the diaper is gone in 1 second!  It holds more diapers too.  I definitely recommend it.",5
"Baby Trend Diaper Champ","I was given the Diaper Geni and after a week of twisting, we bought the Diaper Champ.  This was a great choice.  There is no need to spend extra money on special bags.  We use ordinary supermarket bags.  In order to keep the smell under control, we sprinkle baking soda right at the bottom of the chamber.",5
"Baby Trend Diaper Champ","I got this pail because I felt it was good that it doesn\'t require you to buy ""their"" garbage bags.  But at the end I still didn\'t use it and just use a regular pail.  Now it\'s sitting in my basement.  The reason I didn\'t use it is because it is hard to open up the can to replace the bag and when you are actually cleaning a baby especially when it\'s #2 it is messy at times where you would probably get it in the pail before you flip the handle to dispose of it.  Well then you  now need to clean the pail as well as the baby.  You don\'t need more work with a child.",1
"Baby Trend Diaper Champ","Worst diaper pale ever!!  I\'ve had mine for 2 years now and I am throwing it away as soon as my second Decor arrives.  No matter how many times I clean the ""Chump"" it still stinks.  The diapers and wipes get caught in the drop hole and stuck wet wipes make it stink even worse.  Forget scented trash bags, they won\'t cure the smell of the ""Chump"".  Also, watch out when changing the bag, you may lose a finger if the lid unexpectedly slams shut on you when changing it.  Forget this pale and go for the Decor.",1
"Baby Trend Diaper Champ","My sister had a Diaper Genie and it always smelled really bad. She constantly complained about it so I opted to try the Diaper Champ. Boy am I glad! It is so easy to use especially since you can use regular trashbags vs. genie refills and the diaper is gone w/ a flip of a handle!! My son is 9 months old and we have NO SMELL PROBLEMS!!! I don\'t know how some people can complain about smells coming from this thing...it\'s sealed up like Ft. Knox. You never see the inside of the pail until you empty it. The canister pushes the diaper into the trashbag, thus never allowing odors to escape through the pail. I would have to say the only way you may have an odor problem is if you never empty it!!!!!!!!!!",5
